,highly_variable,highly_variable_rank,means,variances,variances_norm
RASD1,True,1040.0,0.010480522048645443,0.013931480733990262,1.211491255198526
PEMT,True,5369.0,0.07079296025311449,0.0748850232827823,0.947998162177866
RAI1,True,6603.0,0.01750049436424758,0.017986988282164433,0.9356161124647377
SREBF1,True,5520.0,0.05962032825786039,0.06338860299223838,0.9464433889349436
TOM1L2,True,9745.0,0.043701799485861184,0.044762563495228766,0.9048383796305078
ATPAF2,True,3997.0,0.047656713466482106,0.052311822813127025,0.9685879553589256
GID4,True,8479.0,0.03707731856832114,0.038474834919102086,0.9181495463225002
DRG2,True,10429.0,0.14662843583152066,0.15757441210934833,0.8961759100590321
AC087164.1,True,6512.0,0.007316590864148704,0.007461541805206466,0.9365212048553938
ALKBH5,True,3543.0,0.06723353767055566,0.07339871397053599,0.9789411546073868
LLGL1,True,11253.0,0.029859600553687957,0.029564164998792285,0.8793661981423314
FLII,True,3185.0,0.2506426735218509,0.308871830576702,0.9872219616568724
MIEF2,True,9468.0,0.021653154043899545,0.02177968548050888,0.9082228043506119
TOP3A,True,6936.0,0.041427723947004155,0.04367069946269248,0.9325481143145699
SMCR8,True,8308.0,0.03984575835475578,0.04142610099703713,0.919813780024428
SHMT1,True,11203.0,0.04775558631599763,0.047654904757181336,0.8805489131096864
LINC02076,True,3101.0,0.0037571682815898755,0.003941187343547871,0.9899907761556058
LGALS9C,True,8371.0,0.006031243820446905,0.005995460706709464,0.9191376579174171
ZNF286B,True,5604.0,0.003361676883527783,0.003350707306037778,0.945630752428949
TRIM16L,True,2468.0,0.007118845165117659,0.00785992713815005,1.0148509756400708
TVP23B,True,11050.0,0.10243227209808187,0.10460596915913854,0.8839198627588966
PRPSAP2,True,12361.0,0.15819655922483686,0.1594863547157403,0.8350103973297182
SLC5A10,True,2986.0,0.005339133873838244,0.005706683157402624,0.99322833936096
FAM83G,True,4516.0,0.009689539252521258,0.010189896682809542,0.9595014561928149
GRAP,True,4941.0,0.1008503065058335,0.11086054458262183,0.9531826696809149
AC007952.4,True,1122.0,0.6837057543998418,1.2215143585805266,1.1829540367644398
EPN2,True,5479.0,0.008799683606881551,0.009118642159496433,0.9470169981767529
B9D1,True,5350.0,0.006130116669962428,0.006290906038412175,0.9482750132245811
MAPK7,True,4577.0,0.051908245995649596,0.05633819547634555,0.9586498482572692
ALDH3A2,True,4781.0,0.06713466482104015,0.07153323075116275,0.9554721295394344
ULK2,True,2011.0,0.03282578603915365,0.0386731770033621,1.0431975745373379
AKAP10,True,10396.0,0.09877397666600751,0.10188122192333358,0.8965702609757019
SPECC1,True,1249.0,0.05487443148111529,0.07144711663482496,1.15303565922808
LGALS9B,True,2262.0,0.016709511568123392,0.018805111494609648,1.025578846840251
USP22,True,9483.0,0.1849911014435436,0.2053675120339342,0.9080812428645868
DHRS7B,True,9526.0,0.03757168281589875,0.038536810098878264,0.9074613247926514
TMEM11,True,10386.0,0.0883923274668776,0.09007982391422985,0.8967181588716837
NATD1,True,2290.0,0.010381649199129919,0.011659243234855279,1.0236388926326974
MAP2K3,True,3873.0,0.2398655329246589,0.289734620500817,0.9714328454245942
C17orf51,True,6176.0,0.01661063871860787,0.017127401631096013,0.9397608565474538
WSB1,True,2309.0,0.7216729286138026,1.1345307321317109,1.0226891348236906
KSR1,True,2503.0,0.019181332806011468,0.02138621788150236,1.0123813092422074
LGALS9,True,594.0,0.171643266758948,0.3164271026309217,1.5155436726436968
LYRM9,True,6472.0,0.04004350405378683,0.042399127940098806,0.936772501082506
NLK,True,4518.0,0.009689539252521258,0.010189896682809547,0.9595014561928149
TMEM97,True,1805.0,0.0317381846944829,0.03805122542401582,1.0622803909860628
IFT20,True,11057.0,0.14662843583152066,0.15539899433025214,0.8838036157135057
TNFAIP1,True,10019.0,0.025212576626458375,0.025370393845570376,0.9013677893796626
POLDIP2,True,12295.0,0.1661063871860787,0.16918236621451793,0.8397534878776804
TMEM199,True,7078.0,0.0957089183310263,0.10218073440676165,0.9313090753764788
SARM1,True,8033.0,0.02936523630611034,0.030483390172756253,0.9227020871389601
SLC46A1,True,6624.0,0.004152659679651968,0.004135824017942713,0.9355613480648998
AC005726.1,True,2388.0,0.004350405378683014,0.004727438165068521,1.018636852953463
UNC119,True,868.0,0.28425944235712874,0.45918660172286585,1.2806445610820527
PIGS,True,11452.0,0.12853470437017994,0.13298772711547108,0.873764566357652
ALDOC,True,5000.0,0.05052402610243227,0.05450234575908786,0.9524102079860127
SPAG5,True,2116.0,0.0038560411311053984,0.004237082408374062,1.035762887040643
SGK494,True,7167.0,0.004647023927229583,0.004625886470426202,0.9304335391744261
KIAA0100,True,7226.0,0.10411311053984576,0.11207049289048976,0.9300055732682417
SDF2,True,11436.0,0.17530156219102236,0.18670921885052172,0.8741153854164823
SUPT6H,True,3953.0,0.1510777140597192,0.17612511153137347,0.9695382867320125
PROCA1,True,2438.0,0.013941071781688748,0.015527964884681252,1.0160420352025168
RAB34,True,1329.0,0.04923867905873047,0.06323337662699038,1.1334984493088807
RPL23A,True,12832.0,12.432370970931382,68.90638205716587,0.7768813669668173
TLCD1,True,3581.0,0.006130116669962428,0.006488671291057286,0.9780856392969326
NEK8,True,3048.0,0.02896974490804825,0.03228635071115801,0.9912729257094375
TRAF4,True,912.0,0.041526596796519676,0.059384834306878576,1.2650546426350031
FAM222B,True,10120.0,0.04538263792762508,0.04629381678940195,0.9001501782355934
ERAL1,True,9615.0,0.10114692505438007,0.10575760858987013,0.9063301793334011
FLOT2,True,12062.0,0.4471030255091952,0.5153960366505705,0.8518504937359079
AC024267.6,True,1391.0,0.0032628040340122602,0.0038457754837217047,1.1198242615330598
DHRS13,True,6391.0,0.06792564761716433,0.07103085929862656,0.9376525530664197
PHF12,True,4955.0,0.0768242040735614,0.08200411286807438,0.9529521388572344
MYO18A,True,5491.0,0.0441961637334388,0.047388936498679854,0.9468578684483709
NUFIP2,True,8661.0,0.12507415463713664,0.13534867936161654,0.9165413134737146
TAOK1,True,4979.0,0.1356535495352976,0.1538498299256001,0.9527548871755452
ABHD15,True,1514.0,0.026794542218706745,0.033000957090747615,1.0994408134632585
TP53I13,True,5440.0,0.11597785248170853,0.12864214170265426,0.9471411821980023
GIT1,True,4897.0,0.028079889262408543,0.030062821264657053,0.9537112605915852
CORO6,True,6616.0,0.004152659679651968,0.004135824017942713,0.9355613480648998
SSH2,True,9984.0,0.29918924263397273,0.3421984922169004,0.9017553616664528
EFCAB5,True,3567.0,0.004251532529167491,0.00443164086831265,0.978117153906336
NSRP1,True,4059.0,0.15849317777338343,0.18520077484715203,0.9676584462048943
BLMH,True,6408.0,0.08087799090369785,0.08541894625143541,0.9374549327671052
CPD,True,3938.0,0.08473403203480324,0.09298753431683571,0.9699542550950971
GOSR1,True,11729.0,0.11528574253509986,0.11663965432651578,0.8644771178757229
CRLF3,True,11480.0,0.3064069606486059,0.3401013377780902,0.8725521856737095
ATAD5,True,2971.0,0.025904686573067034,0.02879590350221061,0.9940427591959603
TEFM,True,9987.0,0.06406960648605893,0.06451922228785015,0.9017083053673051
ADAP2,True,786.0,0.06288313229187265,0.09413688597472178,1.3382845673857167
RNF135,True,1704.0,0.08127348230175993,0.09840731707188234,1.074164087536087
NF1,True,4758.0,0.05052402610243227,0.05470011101173298,0.9558660894307619
EVI2B,True,992.0,0.22928613802649792,0.34819395292361127,1.2255417911764792
EVI2A,True,5563.0,0.1591852877199921,0.1819155232641951,0.9459765526113862
RAB11FIP4,True,8716.0,0.06357524223848131,0.06507674470885544,0.9159905757138914
COPRS,True,2894.0,0.0163140201700613,0.017829347045578967,0.9964319648331265
UTP6,True,5096.0,0.10915562586513744,0.12078435568524613,0.9510665893903657
SUZ12,True,6794.0,0.12428317184101245,0.1369302929888092,0.9337950207738608
LRRC37B,True,7296.0,0.012556851888471426,0.012795933927634177,0.9294551964807158
AC116407.2,True,7714.0,0.03460549733043306,0.03617997388849491,0.9255531153987274
RHOT1,True,7785.0,0.11746094522444137,0.12740595244471106,0.9249513452319361
C17orf75,True,5374.0,0.034012260233339926,0.03641844976562138,0.9479284499784824
ZNF207,True,11962.0,0.4394898160964999,0.5074130097350755,0.8561465944100244
PSMD11,True,12064.0,0.21307099070595215,0.223853655199113,0.8516954502292109
CDK5R1,True,1747.0,0.005141388174807198,0.005906521093138541,1.069219223595041
MYO1D,True,6544.0,0.021059916946806406,0.02180502696433597,0.9361997771106748
CCT6B,True,4687.0,0.007712082262210797,0.008048893264466287,0.9568581518622553
ZNF830,True,7572.0,0.08463515918528772,0.08875232905541258,0.926951562874102
LIG3,True,5639.0,0.042515325291674906,0.045458163761948,0.9453833623470388
RFFL,True,9380.0,0.07959264385999605,0.08137327417113586,0.9091568470077049
RAD51D,True,8271.0,0.03292465888866917,0.03421695724217089,0.9201927232785673
NLE1,True,9754.0,0.03678070001977457,0.03760680110675786,0.9047342726998473
UNC45B,True,1941.0,0.005734625271900337,0.006493364158432688,1.0490877236340217
AC022916.1,True,6208.0,0.03351789598576231,0.03556189392473326,0.9393248135238137
SLFN5,True,1560.0,0.3300375716828159,0.46319930640985646,1.092772720878465
AC022706.1,True,4849.0,0.07029859600553688,0.07485589817463383,0.9544147490650877
SLFN11,True,3711.0,0.028673126359501682,0.03141350670975435,0.9749454242421034
SLFN12,True,3800.0,0.03193593039351394,0.03507215410688155,0.9728860363224822
SLFN13,True,4656.0,0.018983587106980424,0.020009408808015442,0.957383732378909
SLFN12L,True,4601.0,0.10974886296223058,0.12243436785443775,0.958280855087294
LINC02001,True,11307.0,0.10796915167095116,0.11016490520867532,0.8780293726057619
PEX12,True,5443.0,0.006228989519477951,0.006388566563855723,0.9471326724818161
AP2B1,True,10942.0,0.13891635356930987,0.1469220333466911,0.8864978008047337
TAF15,True,11524.0,0.5498319161558236,0.6794605670183994,0.8711051243579676
MMP28,True,1267.0,0.04844769626260629,0.0631128872571267,1.1496451743334297
CCL5,True,134.0,2.6551315008898557,36.69624232919043,4.88268251120254
CCL3,True,256.0,0.0647617164326676,0.20652438205642235,2.8576100900582344
CCL4,True,195.0,0.19942653747280997,0.8593648446472163,3.5098131451911785
AC243829.1,True,3179.0,0.0038560411311053984,0.004039317155728951,0.9874187933238946
CCL3L1,True,947.0,0.008008700810757366,0.010911825890866072,1.2478355413930882
CCL4L2,True,414.0,0.018588095708918333,0.038218672798054215,1.8686763649982987
ZNHIT3,True,11645.0,0.21949772592446115,0.23521359126349878,0.8671559840747207
MYO19,True,7660.0,0.04073561400039549,0.04263986225964973,0.9260765991756986
PIGW,True,5939.0,0.009491793553490212,0.009798159578647759,0.9421400090516926
GGNBP2,True,12474.0,0.4561993276646233,0.5127159400925105,0.827091870003014
DHRS11,True,5158.0,0.008404192208819458,0.008729916311900548,0.9502222673209576
MRM1,True,10710.0,0.03183705754399842,0.032013098731418214,0.8908594020904691
AATF,True,11999.0,0.26646232944433457,0.2856604392512214,0.8546368622495439
ACACA,True,6291.0,0.039450266956693694,0.04185299549928606,0.9385991735494482
TADA2A,True,10832.0,0.030749456199327663,0.03079570049658955,0.8883554455187557
DUSP14,True,10324.0,0.026102432272098082,0.02621467001682662,0.8976868129185198
SYNRG,True,11877.0,0.3346845956100455,0.37002794856720633,0.8592075438756983
DDX52,True,4148.0,0.08572276052995847,0.0938078084268287,0.966176176625385
MRPL45,True,10894.0,0.11706545382637927,0.1217635224631238,0.8872912692396342
SOCS7,True,7459.0,0.012952343286533517,0.013181374768067232,0.9280155882860173
AC006449.6,True,8570.0,0.027783270713861972,0.02859615355773795,0.9173317461538122
MLLT6,True,11477.0,0.1622503460549733,0.1713385921214031,0.8725797368236856
CISD3,True,3970.0,0.20160174016215146,0.24008049558087752,0.969183780473799
PSMB3,True,12130.0,0.7057543998418034,0.9143009091198135,0.8490158455083306
PIP4K2B,True,9155.0,0.0454815107771406,0.046977010287997126,0.9114114811742262
CWC25,True,8552.0,0.15908641487047656,0.1763106851056506,0.9174539412857978
RPL23,True,12875.0,2.072968162942456,3.9476069905812223,0.7665731611334332
LASP1,True,9117.0,0.2480719794344473,0.28207133428250153,0.9116959800421464
LINC00672,True,2802.0,0.010974886296223058,0.01204210299823192,0.9999963104544719
PLXDC1,True,8258.0,0.027091160767253313,0.027941958068799778,0.9202856217060382
CACNB1,True,9998.0,0.01077714059719201,0.010662048024810264,0.9015889574181746
RPL19,True,12759.0,33.55675301562191,375.96320812508947,0.791649643366583
FBXL20,True,8115.0,0.07227605299584734,0.0743761698071813,0.9217830130858341
AC005288.1,True,7057.0,0.004548151077714059,0.004527913087157633,0.9313953044593566
MED1,True,7875.0,0.09936721376310065,0.10571897064847863,0.9241430321069585
CDK12,True,10562.0,0.17520268934150682,0.19079806531067037,0.8938003425878867
STARD3,True,12286.0,0.20288708720585327,0.20959909987674827,0.8403498417049776
PGAP3,True,10392.0,0.06337749653945027,0.06351972952815328,0.8966193864586165
ERBB2,True,1555.0,0.013941071781688748,0.01671455640055192,1.0936843320323253
MIEN1,True,12250.0,0.3703776942851493,0.40765006993056974,0.842432450144342
IKZF3,True,1599.0,0.2679454221870674,0.3656548903266046,1.0874258241425723
GSDMB,True,6448.0,0.017203875815701007,0.017700635381001483,0.9369838619975104
ORMDL3,True,7031.0,0.2352185089974293,0.2720671578260756,0.9317305804899545
PSMD3,True,12576.0,0.21900336167688353,0.22089464589001456,0.8163147636542951
MED24,True,7562.0,0.07632983982598378,0.07921223807518407,0.9270276695523899
THRA,True,5034.0,0.08166897369982203,0.08766354471709135,0.9517622504579984
NR1D1,True,2269.0,0.06960648605892822,0.07960022088544548,1.0251499406494269
MSL1,True,4350.0,0.08226221079691516,0.08934617231454205,0.9623295926418887
CASC3,True,10743.0,0.12685386592841605,0.13351591911538194,0.8900937655118668
WIPF2,True,3980.0,0.06703579197152462,0.07243644151520894,0.9689695108328
RARA,True,1339.0,0.16719398853074946,0.22943488236868426,1.1307387734699268
RARA-AS1,True,3326.0,0.017994858611825194,0.019452678308380142,0.9833547017173146
TOP2A,True,2416.0,0.005734625271900337,0.00629559890578758,1.0171361660670666
IGFBP4,True,564.0,0.04983191615582361,0.08730195928581638,1.5465031438882997
AC004585.1,True,574.0,0.01364445323314218,0.02295234504635873,1.5341924914304532
CCR7,True,693.0,0.6845956100454815,1.4774903585528576,1.4283971032145915
SMARCE1,True,12406.0,0.2750642673521851,0.28802246694612277,0.8325860420227145
AC073508.3,True,9068.0,0.0072177180146331815,0.007166331116872521,0.912199036920406
KRT10,True,12997.0,0.8313229187265176,0.9465279243892245,0.7041732885518363
TMEM99,True,10806.0,0.0326280403401226,0.032753163916519286,0.8889257449693987
EIF1,True,13007.0,7.677180146331818,28.126667969719787,0.6988306521004862
JUP,True,1291.0,0.034210005932370974,0.04411780262507655,1.1416846788459114
P3H4,True,4680.0,0.02046667984971327,0.02163189926541173,0.957057205855317
NT5C3B,True,7610.0,0.06406960648605893,0.06629910956165605,0.9265836693363257
KLHL11,True,6261.0,0.053094720189835874,0.05641136510017363,0.9389990452180291
ACLY,True,11767.0,0.12853470437017994,0.1314056050943102,0.8633696059223616
CNP,True,5713.0,0.06634368202491596,0.06985893299330391,0.9442717401615235
DNAJC7,True,11583.0,0.3186671939885308,0.35419120278602606,0.8694202215947112
NKIRAS2,True,6689.0,0.10747478742337355,0.11669879423225535,0.9348536201411195
C17orf113,True,1759.0,0.0031639311844967374,0.003549763097211126,1.06749890482004
DHX58,True,7417.0,0.035297607277041725,0.03702153210739596,0.9284597105572576
KAT2A,True,4102.0,0.07039746885505241,0.07592969466777529,0.9667227539294033
RAB5C,True,4921.0,0.15809768637532134,0.18196398689665236,0.9533458408844477
GHDC,True,10748.0,0.04864544196163734,0.0490523526703133,0.8899207187277761
STAT5B,True,6134.0,0.08938105596203283,0.0956392292505024,0.9402886461853598
STAT5A,True,9530.0,0.18894601542416453,0.2098214342454694,0.9073527264841194
STAT3,True,11772.0,0.5521059916946807,0.6768555465615357,0.8632739552713053
ATP6V0A1,True,4224.0,0.04073561400039549,0.04441974953345572,0.9647331957520474
NAGLU,True,7732.0,0.01750049436424758,0.01778922302951932,0.9253291008784846
HSD17B1,True,8022.0,0.00553687957286929,0.005506767007210451,0.9228037264578559
AC067852.2,True,10647.0,0.038362665612022936,0.03867450664911838,0.8918894692034024
COASY,True,12274.0,0.1450464702392723,0.14616996224255818,0.8412348646943393
MLX,True,10017.0,0.23976666007514336,0.2687200483850278,0.9013789194752964
PSMC3IP,True,7176.0,0.004647023927229583,0.004625886470426202,0.9304335391744261
RETREG3,True,11362.0,0.11578010678267747,0.11879971274176479,0.8763279158206891
TUBG1,True,10100.0,0.02372948388372553,0.02376198199030011,0.9004380924717984
TUBG2,True,9077.0,0.02442159383033419,0.024816361744675865,0.9121464553878245
CCR10,True,367.0,0.023037373937116867,0.05276696251089205,2.062589386689115
AC100793.2,True,4371.0,0.009392920703974688,0.00989890957511346,0.9620093549263238
CNTNAP1,True,1127.0,0.0044492782281985365,0.005616511666145662,1.182134771472989
EZH1,True,7293.0,0.09353371564168479,0.09942817215494419,0.9294735776372796
VPS25,True,10854.0,0.14237690330235317,0.151189286981571,0.8879947713098327
COA3,True,11744.0,0.21000593237097093,0.2236672994802766,0.8642052335013498
BECN1,True,12231.0,0.22463911409926834,0.2345120075908657,0.8435992857747145
PSME3,True,11215.0,0.15997627051611626,0.17019266234597988,0.8802323193335939
AARSD1,True,9366.0,0.019181332806011468,0.019210800102406146,0.9094013287915694
RUNDC1,True,3669.0,0.03460549733043306,0.038157626414946064,0.9761452596239905
RPL27,True,12940.0,6.235119636147914,21.257874567907066,0.7389039258494635
IFI35,True,8717.0,0.17955309472018985,0.20072496588431785,0.9159833368642866
VAT1,True,10971.0,0.10292663634565948,0.10539438065501679,0.8858184150970848
BRCA1,True,1332.0,0.008799683606881551,0.010898529433302422,1.131867272334878
AC060780.1,True,5892.0,0.022839628238085823,0.023902308501631664,0.9427068438388194
NBR1,True,11934.0,0.1699624283171841,0.1770824271455288,0.8572549100643665
TMEM106A,True,7103.0,0.028870872058532726,0.030215534990498397,0.9310271444804741
LINC00910,True,8882.0,0.017698240063278622,0.017782261942912436,0.9143738023291146
ARL4D,True,3141.0,0.014138817480719794,0.015324646405641929,0.9888503579296961
DHX8,True,8000.0,0.08522839628238085,0.0890470802338157,0.9229784271499927
MEOX1,True,2265.0,0.006624480917540043,0.0073723088874245914,1.0254637985662627
DUSP3,True,1650.0,0.04310856238876804,0.052724677820478655,1.0809507949805424
AC007993.3,True,2701.0,0.007712082262210797,0.008444423769756505,1.0038790994461888
FAM215A,True,3838.0,0.004548151077714059,0.004725678339802743,0.9720757733979737
NAGS,True,4294.0,0.005042515325291675,0.005215349720004959,0.9633851837281224
TMEM101,True,10983.0,0.11775756377298793,0.12229316143047197,0.8853592825986336
LSM12,True,10858.0,0.1609649990112715,0.1728417859793956,0.8879284235496118
G6PC3,True,3046.0,0.06199327664623294,0.06883518397535916,0.9912920298064797
HDAC5,True,10585.0,0.11083646430690132,0.11537153401680712,0.893180717353017
ASB16-AS1,True,9045.0,0.07860391536484082,0.08054087682042503,0.9125048370276195
TMUB2,True,12350.0,0.14751829147716036,0.14791878860042706,0.8357180262597469
ATXN7L3,True,9385.0,0.03509986157801068,0.03604662801738394,0.9091235082588821
UBTF,True,10883.0,0.22246391140992683,0.2441863145780387,0.887517353607843
AC003102.1,True,6740.0,0.015226418825390548,0.01558935345603578,0.9344150473485024
SLC25A39,True,12527.0,0.2884121020367807,0.2991893501788599,0.8212321573352287
GRN,True,182.0,0.6131105398457584,3.2901316664112032,3.672319218893005
GPATCH8,True,10508.0,0.26646232944433457,0.2991084764310878,0.8948706038517892
FZD2,True,7581.0,0.005042515325291675,0.005017584467359849,0.9268537669520357
MEIOC,True,5318.0,0.0031639311844967374,0.0031542325919209063,0.9485533950332176
CCDC43,True,3642.0,0.06624480917540043,0.07214634409695186,0.9766460290795042
DBF4B,True,6852.0,0.007712082262210797,0.007851128011821178,0.9333476780702885
EFTUD2,True,10746.0,0.13713664227803046,0.1454357240344477,0.8900015020623705
DCAKD,True,9482.0,0.0502274075538857,0.05166463729483091,0.9080858751150375
NMT1,True,7612.0,0.09916946806406961,0.10575823430552167,0.9265453008935657
ACBD4,True,10299.0,0.03767055566541428,0.038232722069759494,0.8979290486189246
AC142472.1,True,4930.0,0.005734625271900337,0.005900068400497358,0.953233050933156
HEXIM1,True,3344.0,0.07890053391338739,0.08711928942323027,0.9828971743243631
AC138150.1,True,4704.0,0.03687957286929009,0.03987381779093762,0.9566778244353192
HEXIM2,True,7865.0,0.014534308878781887,0.01472000955154939,0.9242142452618476
AC008105.3,True,4569.0,0.04844769626260629,0.05263132886693622,0.9587162920326715
FMNL1,True,3646.0,0.4819062685386593,0.6470076977299323,0.9765378347280693
AC008105.1,True,8892.0,0.00682222661657109,0.006776353837976521,0.9143152703166052
MAP3K14-AS1,True,7555.0,0.022839628238085823,0.023506777996341453,0.9271071240770792
MAP3K14,True,2899.0,0.0746490013842199,0.08312469138286618,0.9962842680565891
ARHGAP27,True,3619.0,0.145936325884912,0.17092830841430517,0.977165048655319
PLEKHM1,True,4615.0,0.08779909036978446,0.0955240193564369,0.9580912245114739
LINC02210-CRHR1,True,9774.0,0.03885702985960055,0.03972403710720649,0.9044412042349834
MAPT,True,2770.0,0.003361676883527783,0.0035484725586828886,1.0014437159564138
KANSL1,True,9957.0,0.17708127348230177,0.19478368824218018,0.9020948998186191
KANSL1-AS1,True,4417.0,0.11647221672928613,0.13119704624670192,0.9614185949573537
ARL17B,True,6747.0,0.010974886296223058,0.011251041987651478,0.9343052852206756
LRRC37A2,True,5285.0,0.01137037769428515,0.011835499512029798,0.948900605851624
ARL17A,True,8357.0,0.028771999209017202,0.02972682173738522,0.9192713925071377
FAM215B,True,9740.0,0.02442159383033419,0.024618596492030752,0.9048774255415047
NSF,True,10316.0,0.1017401621514732,0.1054394712890478,0.8977246794818174
GOSR2,True,11081.0,0.03806604706347637,0.038005000680367926,0.8832853025324398
AC005670.2,True,4935.0,0.005734625271900337,0.005900068400497359,0.953233050933156
CDC27,True,9141.0,0.10984773581174609,0.11657857861298973,0.9115374375899926
EFCAB13,True,5787.0,0.01789598576230967,0.01856628365242975,0.9438686725611531
NPEPPS,True,8669.0,0.22177180146331818,0.2513167061522517,0.9164564644490899
AC025682.1,True,5664.0,0.006426735218508998,0.0065838289539006155,0.9449638482545669
KPNB1,True,12366.0,0.5258058137235515,0.6158177279361523,0.8348543446323043
TBKBP1,True,4669.0,0.009986157801067827,0.010480707807979077,0.9571363316341641
TBX21,True,559.0,0.16027288906466283,0.30032607997885524,1.5501350447378668
OSBPL7,True,5783.0,0.040537868301364445,0.04324923108834597,0.9438993252401847
MRPL10,True,9845.0,0.1694680640696065,0.18605079978094674,0.9035284251825345
SCRN2,True,10477.0,0.1025311449475974,0.10606894123300052,0.8953188548506301
SP2,True,9076.0,0.10144354360292664,0.1067852194465923,0.9121498909525054
PNPO,True,4363.0,0.028771999209017202,0.031111178505900994,0.9620812019634822
CDK5RAP3,True,12013.0,0.33448684991101446,0.3675893391427863,0.854119030079269
NFE2L1,True,9730.0,0.04824995056357524,0.04948620825916904,0.9050902516193001
CBX1,True,10780.0,0.1382242436227012,0.14661945094585663,0.8895223580700927
SNX11,True,9209.0,0.06940874035989718,0.07053051164514547,0.9109652737633244
SKAP1,True,10187.0,0.6341704567925648,0.8417315030289829,0.8993998034077266
HOXB2,True,2261.0,0.07603322127743721,0.08726692898622027,1.025620484471967
HOXB-AS1,True,2374.0,0.020367807000197746,0.022921411228909366,1.0192722009169495
HOXB4,True,3735.0,0.019280205655526992,0.020690236319309073,0.974240512772564
CALCOCO2,True,10795.0,0.3674115087996836,0.42625322192230175,0.889157761262476
ATP5MC1,True,12704.0,0.4350405378683014,0.46868601140901134,0.8005120493686094
UBE2Z,True,6233.0,0.08344868499110145,0.08855624541357712,0.9390787181307253
SNF8,True,11682.0,0.16828158987542022,0.17695883852784167,0.8659737972988284
GNGT2,True,2569.0,0.038560411311053984,0.04399895575879461,1.0094749848683073
ABI3,True,483.0,0.2728890646628436,0.5799294157550307,1.69089161319168
ZNF652,True,4644.0,0.08127348230175993,0.0877279934290463,0.9575940368768454
PHB,True,12210.0,0.3537670555665414,0.3874440299795157,0.8443587004825917
SPOP,True,12191.0,0.20674312833695868,0.21523782444848072,0.8456631445317147
SLC35B1,True,9244.0,0.08384417638916354,0.08631465820448911,0.910674131225804
FAM117A,True,3144.0,0.08255882934546174,0.09216487466592811,0.9887840324648143
KAT7,True,11358.0,0.1162744710302551,0.11937716029550195,0.8764472691950026
ITGA3,True,2166.0,0.003954913980620921,0.004335192666941087,1.0320249588094048
PDK2,True,11168.0,0.1039153648408147,0.10598091086248325,0.8813297287043099
PPP1R9B,True,1594.0,0.10272889064662843,0.12916688248968256,1.0879487858221553
XYLT2,True,9436.0,0.016116274471030256,0.01605587335718604,0.9085427808202747
MRPL27,True,7043.0,0.11983389361281392,0.1311936439178531,0.9315854958970449
LRRC59,True,10934.0,0.1455408344868499,0.15462908055328126,0.8866126835374647
ACSF2,True,5936.0,0.022938501087601346,0.02399666446629861,0.9421958606871139
RSAD1,True,12342.0,0.18054182321534507,0.18434990910795646,0.8363716936811958
SPATA20,True,5397.0,0.02056555269922879,0.021528959264170987,0.947698432590858
ABCC3,True,1470.0,0.00978841210203678,0.011868975299307652,1.1061464994325556
ANKRD40,True,6520.0,0.019379078505042516,0.01999423520350161,0.9364918103441809
LUC7L3,True,11845.0,0.6039153648408148,0.7563813854991206,0.8607971884257652
TOB1,True,3069.0,0.18479335574451256,0.22383281104652017,0.9908453556857386
AC005920.1,True,2755.0,0.006426735218508998,0.0069793594591908365,1.0017335533909197
SPAG9,True,5017.0,0.103025509195175,0.11338350829809243,0.9519474099184561
NME1,True,8886.0,0.04736009491793553,0.04907688267915629,0.9143395970675977
NME2,True,1668.0,0.7776349614395887,1.3241274625015653,1.079386173866643
MBTD1,True,8317.0,0.030057346252719004,0.031134437529830448,0.9197025519590467
UTP18,True,11906.0,0.14366225034605498,0.14755846437725234,0.8581841058961123
COX11,True,12187.0,0.14702392722958277,0.14915212303071712,0.8457822758149836
STXBP4,True,7452.0,0.016808384417638916,0.017120792509542355,0.9281084391302838
MMD,True,9486.0,0.03925252125766265,0.040286438154920466,0.9080135714634383
PCTP,True,6389.0,0.025014830927427328,0.026171388092095318,0.9376611939319835
NOG,True,1468.0,0.06812339331619537,0.08405646020025175,1.1063548771338803
C17orf67,True,6076.0,0.013248961835080087,0.013668015338089496,0.9407209487152889
DGKE,True,4053.0,0.050029661854854655,0.054848708701813506,0.9678158371036375
TRIM25,True,3984.0,0.039648012655724735,0.04341947462919533,0.9688780149937918
AC015912.3,True,2626.0,0.02857425350998616,0.03230911111792888,1.006382065265013
COIL,True,9255.0,0.12210796915167095,0.13094004332025053,0.9106024269503552
SCPEP1,True,1130.0,0.16917144552105992,0.2428110013560218,1.1814259431601983
AC007114.1,True,1245.0,0.008107573660272888,0.010218053887061946,1.153880797933931
AKAP1,True,5943.0,0.030255091951750048,0.03211133608847646,0.9420848243104437
MSI2,True,6324.0,0.10411311053984576,0.11305931915371525,0.9382112473228064
MRPS23,True,11911.0,0.15938303341902313,0.16524024029749,0.8580979846897026
CUEDC1,True,3533.0,0.00781095511172632,0.00834400618472993,0.9790217306058772
VEZF1,True,11378.0,0.16452442159383032,0.1746495958140853,0.8760033331765297
AC015813.1,True,7982.0,0.009491793553490212,0.009600394326002648,0.9231239320607432
SRSF1,True,12496.0,0.3034407751631402,0.31778307732862815,0.8242541968839203
DYNLL2,True,7243.0,0.07543998418034407,0.07845736102742908,0.9298953890993207
OR4D1,True,7601.0,0.037373937116867706,0.03914492749627464,0.9266806477302078
